"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lor[7,9]",-0.171756093850386,1.53929982259432,-3.19176349009157,-1.16571412705255,-0.165375289372265,0.833870553087432,2.93367451298535,1.00260832322155,1100
"lor[8,9]",0.180262893698443,1.31021598875903,-2.35607805631555,-0.671178406613454,0.1416650659003,1.0333248171197,2.81764571862288,1.00166534250425,1700
"lor[1,10]",-1.19959490778383,0.582862616308609,-2.28349864284918,-1.52523556841768,-1.22942485164885,-0.877930123834665,-0.0450834335675076,1.00270291708716,3000
"lor[2,10]",-0.582089345130641,1.27054524261775,-3.27700073708195,-1.31415644580058,-0.565558652086403,0.18989167166426,1.88426244486377,1.00112222337473,3000
"lor[3,10]",1.13915924777736,0.760046251197281,-0.263322527965759,0.753190469772943,1.1249740653924,1.51157562416807,2.68123289725148,1.0036512533896,640
"lor[4,10]",0.385765679616814,0.965091221097897,-1.53767206204666,-0.145047263475673,0.374849412238014,0.935726706093345,2.35166999310032,1.00055591529392,3000
"lor[5,10]",-0.0790189766280591,0.81354915300601,-1.68828976155579,-0.50418966462976,-0.0846837160854165,0.343938863485693,1.47739834525965,1.000974947415,3000
"lor[6,10]",0.298592903674593,1.08809801540313,-1.88997497882451,-0.3763621697076,0.302276713293832,0.996904839868182,2.45380700888543,1.00080529704578,3000
"lor[7,10]",-0.196055908771317,1.31444746499693,-2.88589809957304,-1.02369919337118,-0.175158072509507,0.670782450438575,2.33454043250203,1.00167102546147,1700
"lor[8,10]",0.155963078777512,1.14957324776226,-2.10433497461556,-0.547825079238047,0.153343568474486,0.894493971014684,2.34492544274513,1.00150176386289,2000
"lor[9,10]",-0.0242998149209316,1.1328742686821,-2.3131575212577,-0.721688489444563,-0.000754411871975835,0.678830808594981,2.16309939893294,1.00114027967891,3000
"lor[1,11]",-1.17696488174089,1.12573360342135,-3.49605323350873,-1.8745266882396,-1.15692526906448,-0.472287638326459,1.01856007948312,1.00050656928136,3000
"lor[2,11]",-0.559459319087702,1.62473793419698,-3.84381642616686,-1.5386912620772,-0.516262626327655,0.472564499536811,2.59763149185511,1.00108658059108,3000
"lor[3,11]",1.1617892738203,1.20135034243348,-1.31345266513781,0.42714175722897,1.16060885383785,1.91508750850272,3.49437908520928,1.00106393887664,3000
"lor[4,11]",0.408395705659754,1.32541208629954,-2.29228608239709,-0.370278248803505,0.402802383557678,1.21029458666274,3.04539060279866,1.00053465325074,3000
"lor[5,11]",-0.0563889505851198,1.24013720731314,-2.67603276262828,-0.828268613281125,-0.0137428532751118,0.736415821502314,2.32242949914129,1.00079163108835,3000
"lor[6,11]",0.321222929717533,1.4914717591434,-2.65788068705355,-0.638864456110056,0.309480917502463,1.2567514371733,3.28371821084138,1.00097844467337,3000
"lor[7,11]",-0.173425882728378,1.62341951676095,-3.41172980682326,-1.18930324814384,-0.174107676711007,0.867315781112148,3.15284052620203,1.00085868292144,3000
"lor[8,11]",0.178593104820451,1.51742077397694,-2.72669825509104,-0.791937624484996,0.137315218759091,1.15977404867755,3.26951669741437,1.00089429272959,3000
"lor[9,11]",-0.00166978887799227,1.49573514229766,-2.85804251259028,-0.976388557689985,0.00129048196326953,0.980933407654573,2.96955017049499,1.00197384119954,2600
"lor[10,11]",0.0226300260429393,1.2028779904977,-2.49744998908045,-0.695537856653996,0.0419096258725251,0.801578678655609,2.44287728392733,1.00066074725982,3000
"lor[1,12]",-0.548076514895871,0.749418501184802,-2.08595074961843,-0.962788099921027,-0.553908447615615,-0.100522731087065,0.964060934906267,1.00090860802958,3000
"lor[2,12]",0.0694290477573201,1.3238811821271,-2.58897804664283,-0.709135095858657,0.0609791777207496,0.860318402596973,2.68394116649513,1.00226106515305,3000
"lor[3,12]",1.79067764066532,0.882937284530754,0.0772085512551841,1.29611527910871,1.78516212599764,2.2982989693899,3.56367623220388,1.00098832029517,3000
"lor[4,12]",1.03728407250478,1.06116997804794,-1.00400147309201,0.442864851671124,1.01966690802696,1.63230423768777,3.19702666164745,1.00087546872368,3000
"lor[5,12]",0.572499416259903,0.89223778063249,-1.30170282302358,0.0921992192332674,0.59996852763298,1.09322100771408,2.22705340589666,1.00164549236101,2700
"lor[6,12]",0.950111296562555,1.18832457354429,-1.51209260759197,0.261680940127733,0.958540313685121,1.67306606561998,3.2772167642821,1.00144002648007,2100
"lor[7,12]",0.455462484116644,1.37272388826513,-2.40773413362647,-0.398293204326908,0.481635787687725,1.32172302653384,3.10998611152291,1.00075207556579,3000
